D2/P01_01,22669,22758,00:06:17.83,00:06:19.31,1
D2/P01_01,22755,22872,00:06:19.26,00:06:21.20,2
D2/P01_01,22891,23091,00:06:21.53,00:06:24.85,0
D2/P01_01,23040,23085,00:06:24.01,00:06:24.76,0
D2/P01_01,23091,23134,00:06:24.86,00:06:25.58,1
D2/P01_01,23431,23476,00:06:30.52,00:06:31.28,0
D2/P01_01,23457,23527,00:06:30.95,00:06:32.13,0
D2/P01_01,23555,23925,00:06:32.59,00:06:38.75,5
D2/P01_01,23724,24421,00:06:35.40,00:06:47.03,5
D2/P01_01,24503,25330,00:06:48.39,00:07:02.18,5
D2/P01_01,25481,25585,00:07:04.69,00:07:06.42,1
D2/P01_01,25617,25761,00:07:06.95,00:07:09.35,0
D2/P01_01,25784,26028,00:07:09.74,00:07:13.81,2
D2/P01_01,25794,26266,00:07:09.91,00:07:17.77,7
D2/P01_01,26220,26589,00:07:17.00,00:07:23.16,7
D2/P01_01,27004,27048,00:07:30.08,00:07:30.80,0
D2/P01_01,27033,27498,00:07:30.55,00:07:38.30,6
D2/P01_01,27334,27884,00:07:35.57,00:07:44.74,6
D2/P01_01,28050,28113,00:07:47.50,00:07:48.55,0
D2/P01_01,28148,28219,00:07:49.14,00:07:50.32,0
D2/P01_01,28287,28362,00:07:51.45,00:07:52.70,2
D2/P01_01,28450,28633,00:07:54.18,00:07:57.23,1
D2/P01_01,28785,28852,00:07:59.75,00:08:00.88,0
D2/P01_01,28888,28932,00:08:01.47,00:08:02.21,2
D2/P01_01,28927,28980,00:08:02.13,00:08:03.00,1
D2/P01_01,29113,29232,00:08:05.22,00:08:07.21,0
D2/P01_01,29302,29347,00:08:08.38,00:08:09.12,1
D2/P01_01,29520,29564,00:08:12.00,00:08:12.74,2
D2/P01_01,29593,29662,00:08:13.22,00:08:14.37,1
D2/P01_01,29978,30036,00:08:19.64,00:08:20.60,1
D2/P01_01,30141,30198,00:08:22.35,00:08:23.31,0
D2/P01_01,30279,30475,00:08:24.66,00:08:27.92,1
D2/P01_01,30489,30596,00:08:28.16,00:08:29.94,2
D2/P01_01,30557,30692,00:08:29.29,00:08:31.54,0
D2/P01_01,30759,30865,00:08:32.66,00:08:34.43,1
D2/P01_01,31008,31082,00:08:36.81,00:08:38.05,2
D2/P01_01,31072,31147,00:08:37.88,00:08:39.13,0
D2/P01_01,31160,31215,00:08:39.34,00:08:40.25,1
D2/P01_01,31271,31324,00:08:41.19,00:08:42.08,0
D2/P01_01,31315,31713,00:08:41.92,00:08:48.56,6
D2/P01_01,32522,32578,00:09:02.04,00:09:02.98,0
D2/P01_01,32783,32845,00:09:06.39,00:09:07.42,2
D2/P01_01,32844,32940,00:09:07.40,00:09:09.01,1
D2/P01_01,33204,33269,00:09:13.41,00:09:14.49,0
D2/P01_01,33279,33510,00:09:14.66,00:09:18.50,6
D2/P01_01,33667,33739,00:09:21.12,00:09:22.32,0
D2/P01_01,33667,33751,00:09:21.12,00:09:22.52,0
D2/P01_01,33724,33768,00:09:22.08,00:09:22.81,0
D2/P01_01,33855,34130,00:09:24.25,00:09:28.84,5
D2/P01_01,38370,38416,00:10:39.51,00:10:40.27,1
D2/P01_01,38669,38719,00:10:44.49,00:10:45.33,0
D2/P01_01,38980,39046,00:10:49.68,00:10:50.77,1
D2/P01_01,39285,39345,00:10:54.75,00:10:55.75,0
D2/P01_01,39343,39657,00:10:55.73,00:11:00.95,6
D2/P01_01,39753,39813,00:11:02.55,00:11:03.55,2
D2/P01_01,39813,39918,00:11:03.55,00:11:05.30,0
D2/P01_01,40038,40449,00:11:07.31,00:11:14.16,1
D2/P01_01,40770,40937,00:11:19.51,00:11:22.29,0
D2/P01_01,41004,41841,00:11:23.41,00:11:37.36,7
D2/P01_01,41944,42114,00:11:39.07,00:11:41.91,1
D2/P01_01,42231,42324,00:11:43.86,00:11:45.41,0
D2/P01_01,42472,42784,00:11:47.88,00:11:53.08,7
D2/P01_01,42989,43069,00:11:56.49,00:11:57.82,1
D2/P01_01,43075,43128,00:11:57.92,00:11:58.80,0
D2/P01_01,43141,43202,00:11:59.03,00:12:00.04,0
D2/P01_01,43227,43342,00:12:00.45,00:12:02.38,7
D2/P01_01,43347,43413,00:12:02.45,00:12:03.55,1
D2/P01_01,43422,43888,00:12:03.70,00:12:11.48,6
D2/P01_01,43822,45004,00:12:10.37,00:12:30.08,6
D2/P01_01,45023,45091,00:12:30.39,00:12:31.52,0
D2/P01_01,45097,45189,00:12:31.62,00:12:33.15,2
D2/P01_01,45165,45240,00:12:32.75,00:12:34.00,1
D2/P01_01,45185,45269,00:12:33.09,00:12:34.49,2
D2/P01_01,45297,45402,00:12:34.95,00:12:36.70,0
D2/P01_01,45468,45695,00:12:37.80,00:12:41.59,7
D2/P01_01,45729,45819,00:12:42.15,00:12:43.65,7
D2/P01_01,45763,45862,00:12:42.73,00:12:44.37,6
D2/P01_01,45966,46006,00:12:46.10,00:12:46.78,1
D2/P01_01,46050,46164,00:12:47.50,00:12:49.40,1
D2/P01_01,46172,46216,00:12:49.54,00:12:50.27,0
D2/P01_01,46215,46279,00:12:50.26,00:12:51.32,6
D2/P01_01,46483,48495,00:12:54.72,00:13:28.26,6
D2/P01_01,46540,46897,00:12:55.67,00:13:01.63,6
D2/P01_01,47359,49179,00:13:09.33,00:13:39.66,6
D2/P01_01,49172,49252,00:13:39.54,00:13:40.87,1
D2/P01_01,49273,49344,00:13:41.22,00:13:42.41,2
D2/P01_01,49344,49510,00:13:42.41,00:13:45.17,0
D2/P01_01,49456,49546,00:13:44.28,00:13:45.77,1
D2/P01_01,49614,49716,00:13:46.91,00:13:48.61,0
D2/P01_01,49753,50118,00:13:49.23,00:13:55.31,2
D2/P01_01,50348,50426,00:13:59.14,00:14:00.44,1
D2/P01_01,50442,50498,00:14:00.71,00:14:01.64,0
D2/P01_01,50504,50836,00:14:01.74,00:14:07.27,6
D2/P01_01,50842,51846,00:14:07.37,00:14:24.11,6
D2/P01_01,51855,51918,00:14:24.26,00:14:25.31,1
D2/P01_01,51960,52036,00:14:26.00,00:14:27.27,0
D2/P01_01,52175,52261,00:14:29.59,00:14:31.03,0
D2/P01_01,52252,52506,00:14:30.88,00:14:35.11,5
D2/P01_01,52528,53104,00:14:35.48,00:14:45.08,2
D2/P01_01,53155,53350,00:14:45.93,00:14:49.17,7
D2/P01_01,53371,53455,00:14:49.53,00:14:50.92,1
D2/P01_01,53452,54256,00:14:50.88,00:15:04.28,6
D2/P01_01,54250,54310,00:15:04.17,00:15:05.18,1
D2/P01_01,54316,54491,00:15:05.28,00:15:08.19,0
D2/P01_01,55298,55343,00:15:21.64,00:15:22.39,0
D2/P01_01,55299,55721,00:15:21.66,00:15:28.69,6
D2/P01_01,55717,55797,00:15:28.62,00:15:29.95,0
D2/P01_01,55906,56256,00:15:31.78,00:15:37.61,7
D2/P01_01,56307,56577,00:15:38.46,00:15:42.95,7
D2/P01_01,57237,57300,00:15:53.95,00:15:55.00,2
D2/P01_01,57303,57412,00:15:55.05,00:15:56.87,1
D2/P01_01,57556,58175,00:15:59.28,00:16:09.59,6
D2/P01_01,57569,57630,00:15:59.49,00:16:00.51,0
D2/P01_01,58225,58269,00:16:10.43,00:16:11.15,0
D2/P01_01,58275,58317,00:16:11.25,00:16:11.96,2
D2/P01_01,58404,59088,00:16:13.41,00:16:24.80,7
D2/P01_01,59185,59289,00:16:26.43,00:16:28.16,1
D2/P01_01,59376,59616,00:16:29.60,00:16:33.60,0
D2/P01_01,59672,59824,00:16:34.54,00:16:37.07,2
D2/P01_01,59830,60475,00:16:37.17,00:16:47.93,1
D2/P01_01,60596,60653,00:16:49.94,00:16:50.89,0
D2/P01_01,60654,61082,00:16:50.90,00:16:58.04,6
D2/P01_01,61233,61503,00:17:00.56,00:17:05.06,6
D2/P01_01,61524,61963,00:17:05.41,00:17:12.73,6
D2/P01_01,62015,62073,00:17:13.60,00:17:14.56,1
D2/P01_01,62102,62257,00:17:15.04,00:17:17.63,0
D2/P01_01,62217,62485,00:17:16.96,00:17:21.42,0
D2/P01_01,62413,62920,00:17:20.23,00:17:28.68,1
D2/P01_01,62491,62762,00:17:21.52,00:17:26.04,1
D2/P01_01,62778,62904,00:17:26.31,00:17:28.40,2
D2/P01_01,63100,63166,00:17:31.67,00:17:32.77,0
D2/P01_01,63112,64045,00:17:31.88,00:17:47.42,6
D2/P01_01,63992,64055,00:17:46.54,00:17:47.60,1
D2/P01_01,64449,64576,00:17:54.15,00:17:56.28,0
D2/P01_01,64522,64602,00:17:55.38,00:17:56.71,2
D2/P01_01,64625,64729,00:17:57.10,00:17:58.82,0
D2/P01_01,65020,65073,00:18:03.68,00:18:04.55,1
D2/P01_01,65186,65277,00:18:06.44,00:18:07.95,0
D2/P01_01,65248,65539,00:18:07.48,00:18:12.33,6
D2/P01_01,65655,66203,00:18:14.25,00:18:23.39,6
D2/P01_01,65941,67875,00:18:19.02,00:18:51.26,6
D2/P01_01,67915,68025,00:18:51.93,00:18:53.76,1
D2/P01_01,69785,70318,00:19:23.09,00:19:31.98,6
D2/P01_01,70329,70704,00:19:32.15,00:19:38.40,6
D2/P01_01,70714,70831,00:19:38.58,00:19:40.53,1
D2/P01_01,72849,72924,00:20:14.16,00:20:15.40,0
D2/P01_01,72911,73550,00:20:15.19,00:20:25.84,1
D2/P01_01,72919,73543,00:20:15.33,00:20:25.72,6
D2/P01_01,73536,73596,00:20:25.60,00:20:26.60,0
D2/P01_01,74168,74335,00:20:36.14,00:20:38.93,1
D2/P01_01,74873,74985,00:20:47.89,00:20:49.76,2
D2/P01_01,75063,75179,00:20:51.05,00:20:52.99,0
D2/P01_01,75839,75921,00:21:03.99,00:21:05.35,0
D2/P01_01,75900,76222,00:21:05.00,00:21:10.37,7
D2/P01_01,76353,76437,00:21:12.55,00:21:13.96,1
D2/P01_01,76567,76656,00:21:16.12,00:21:17.61,1
D2/P01_01,76843,76892,00:21:20.72,00:21:21.54,0
D2/P01_01,76903,77562,00:21:21.73,00:21:32.70,6
D2/P01_01,77373,77776,00:21:29.56,00:21:36.27,6
D2/P01_01,77757,77818,00:21:35.96,00:21:36.98,1
D2/P01_01,78270,78327,00:21:44.50,00:21:45.45,0
D2/P01_01,78376,78730,00:21:46.28,00:21:52.18,6
D2/P01_01,78688,78841,00:21:51.47,00:21:54.03,1
D2/P01_01,81219,81328,00:22:33.66,00:22:35.47,0
D2/P01_01,81960,82176,00:22:46.01,00:22:49.61,1
D2/P01_01,83567,83707,00:23:12.79,00:23:15.13,0
D2/P01_01,84580,84786,00:23:29.67,00:23:33.10,7
D2/P01_01,84780,84840,00:23:33.00,00:23:34.00,1
D2/P01_01,85452,85558,00:23:44.20,00:23:45.98,1
D2/P01_01,85568,85668,00:23:46.14,00:23:47.80,1
D2/P01_01,85702,85751,00:23:48.37,00:23:49.19,1
D2/P01_01,85769,85814,00:23:49.49,00:23:50.24,0
D2/P01_01,85843,86180,00:23:50.72,00:23:56.34,6
D2/P01_01,86181,86221,00:23:56.35,00:23:57.03,1
D2/P01_01,86217,86617,00:23:56.96,00:24:03.62,7
D2/P01_01,86228,86269,00:23:57.14,00:23:57.82,0
D2/P01_01,86293,86349,00:23:58.23,00:23:59.16,2
D2/P01_01,86577,86643,00:24:02.96,00:24:04.06,1
D2/P01_01,86631,86695,00:24:03.85,00:24:04.93,0
D2/P01_01,86692,87420,00:24:04.87,00:24:17.00,6
D2/P01_01,87320,87756,00:24:15.34,00:24:22.60,6
D2/P01_01,87762,88196,00:24:22.70,00:24:29.94,6
D2/P01_01,88202,90316,00:24:30.04,00:25:05.28,6
D2/P01_01,90483,91084,00:25:08.06,00:25:18.08,6
D2/P01_01,91090,91572,00:25:18.18,00:25:26.20,6
D2/P01_01,91440,92910,00:25:24.00,00:25:48.50,6
D2/P01_01,92925,92991,00:25:48.75,00:25:49.85,1
D2/P01_01,93266,93311,00:25:54.44,00:25:55.19,1
D2/P01_01,93332,93407,00:25:55.54,00:25:56.79,0
D2/P01_01,93409,93520,00:25:56.82,00:25:58.67,0
D2/P01_01,93457,93778,00:25:57.62,00:26:02.98,7
D2/P01_01,93649,94426,00:26:00.82,00:26:13.78,7
D2/P01_01,93862,93967,00:26:04.38,00:26:06.13,7
D2/P01_01,94433,94479,00:26:13.89,00:26:14.66,1
D2/P01_01,94451,94518,00:26:14.19,00:26:15.30,1
D2/P01_01,94522,94637,00:26:15.37,00:26:17.29,0
D2/P01_01,94666,94749,00:26:17.78,00:26:19.15,1
D2/P01_01,94753,94809,00:26:19.22,00:26:20.16,0
D2/P01_01,94806,95553,00:26:20.10,00:26:32.56,7
D2/P01_01,96366,97087,00:26:46.11,00:26:58.12,7
D2/P01_01,97089,97230,00:26:58.16,00:27:00.51,1
D2/P01_01,97259,97387,00:27:00.99,00:27:03.13,1
D2/P01_01,97516,97617,00:27:05.28,00:27:06.96,2
D2/P01_01,97624,97782,00:27:07.07,00:27:09.70,4
D2/P01_01,97807,98014,00:27:10.12,00:27:13.57,4
D2/P01_01,98021,98112,00:27:13.69,00:27:15.21,4
D2/P01_01,98257,98383,00:27:17.63,00:27:19.73,0
D2/P01_01,98424,98501,00:27:20.40,00:27:21.69,1
D2/P01_02,304,410,00:00:05.07,00:00:06.84,0
D2/P01_02,516,556,00:00:08.61,00:00:09.28,2
D2/P01_02,1260,1353,00:00:21.01,00:00:22.56,1
D2/P01_02,1441,1515,00:00:24.02,00:00:25.25,0
D2/P01_02,1575,1638,00:00:26.26,00:00:27.30,2
D2/P01_02,1605,1755,00:00:26.75,00:00:29.25,4
D2/P01_02,1722,1810,00:00:28.71,00:00:30.18,0
D2/P01_02,1812,1947,00:00:30.20,00:00:32.45,7
D2/P01_02,2078,2142,00:00:34.64,00:00:35.70,0
D2/P01_02,2129,2474,00:00:35.49,00:00:41.24,4
D2/P01_02,2505,2557,00:00:41.75,00:00:42.63,0
D2/P01_02,2561,2966,00:00:42.69,00:00:49.44,4
D2/P01_02,2970,3001,00:00:49.51,00:00:50.02,1
D2/P01_02,3019,3068,00:00:50.32,00:00:51.14,0
D2/P01_02,3053,3631,00:00:50.89,00:01:00.52,4
D2/P01_02,3627,3805,00:01:00.45,00:01:03.42,4
D2/P01_02,3789,3847,00:01:03.16,00:01:04.13,1
D2/P01_02,3853,3891,00:01:04.23,00:01:04.86,0
D2/P01_02,3996,4057,00:01:06.61,00:01:07.63,2
D2/P01_02,4042,4162,00:01:07.38,00:01:09.37,4
D2/P01_02,4159,4639,00:01:09.32,00:01:17.33,4
D2/P01_02,4570,4873,00:01:16.18,00:01:21.23,4
D2/P01_02,4807,4920,00:01:20.12,00:01:22.00,1
D2/P01_02,4926,4975,00:01:22.10,00:01:22.92,0
D2/P01_02,4974,5300,00:01:22.91,00:01:28.34,4
D2/P01_02,5284,5383,00:01:28.08,00:01:29.72,1
D2/P01_02,5387,5482,00:01:29.79,00:01:31.38,0
D2/P01_02,5488,5743,00:01:31.48,00:01:35.73,4
D2/P01_02,5742,6072,00:01:35.71,00:01:41.20,4
D2/P01_02,6078,6504,00:01:41.30,00:01:48.40,4
D2/P01_02,6550,6677,00:01:49.17,00:01:51.29,0
D2/P01_02,6550,6654,00:01:49.17,00:01:50.91,1
D2/P01_02,6645,6735,00:01:50.75,00:01:52.25,1
D2/P01_02,7001,7436,00:01:56.69,00:02:03.94,4
D2/P01_02,7507,7882,00:02:05.13,00:02:11.38,4
D2/P01_02,7888,8179,00:02:11.48,00:02:16.33,4
D2/P01_02,8179,8275,00:02:16.33,00:02:17.93,1
D2/P01_02,8311,8431,00:02:18.53,00:02:20.53,0
D2/P01_02,8452,8797,00:02:20.87,00:02:26.62,4
D2/P01_02,8863,9133,00:02:27.73,00:02:32.22,4
D2/P01_02,9139,9214,00:02:32.32,00:02:33.57,1
D2/P01_02,9225,9287,00:02:33.75,00:02:34.79,0
D2/P01_02,9282,9423,00:02:34.71,00:02:37.06,4
D2/P01_02,9340,9816,00:02:35.68,00:02:43.60,4
D2/P01_02,9803,9837,00:02:43.39,00:02:43.96,1
D2/P01_02,9890,10004,00:02:44.84,00:02:46.74,1
D2/P01_02,10098,10160,00:02:48.31,00:02:49.34,0
D2/P01_02,10249,10287,00:02:50.83,00:02:51.46,0
D2/P01_02,10292,10412,00:02:51.54,00:02:53.54,4
D2/P01_02,10378,10422,00:02:52.98,00:02:53.71,1
D2/P01_02,10424,10529,00:02:53.74,00:02:55.49,2
D2/P01_02,10521,10587,00:02:55.36,00:02:56.45,4
D2/P01_02,10593,10783,00:02:56.55,00:02:59.73,4
D2/P01_02,10888,11322,00:03:01.48,00:03:08.71,4
D2/P01_02,11328,11944,00:03:08.81,00:03:19.08,4
D2/P01_02,11974,12030,00:03:19.58,00:03:20.50,1
D2/P01_02,12025,12135,00:03:20.43,00:03:22.26,0
D2/P01_02,12145,12639,00:03:22.42,00:03:30.66,4
D2/P01_02,12489,13015,00:03:28.16,00:03:36.92,4
D2/P01_02,13048,13105,00:03:37.48,00:03:38.43,1
D2/P01_02,13101,13176,00:03:38.35,00:03:39.61,0
D2/P01_02,13599,13686,00:03:46.66,00:03:48.11,1
D2/P01_02,13822,13870,00:03:50.37,00:03:51.17,0
D2/P01_02,13876,14336,00:03:51.27,00:03:58.94,4
D2/P01_02,14342,14772,00:03:59.04,00:04:06.20,4
D2/P01_02,14739,14937,00:04:05.66,00:04:08.95,1
D2/P01_02,15226,15686,00:04:13.77,00:04:21.44,4
D2/P01_02,15240,15779,00:04:14.00,00:04:22.99,4
D2/P01_02,15477,15852,00:04:17.96,00:04:24.21,4
D2/P01_02,15750,16254,00:04:22.51,00:04:30.91,4
D2/P01_02,16235,16710,00:04:30.59,00:04:38.50,4
D2/P01_02,16734,17152,00:04:38.90,00:04:45.87,4
D2/P01_02,16752,17321,00:04:39.21,00:04:48.69,4
D2/P01_02,17327,17458,00:04:48.79,00:04:50.98,1
D2/P01_02,17404,17486,00:04:50.08,00:04:51.44,0
D2/P01_02,17479,17724,00:04:51.32,00:04:55.41,4
D2/P01_02,17728,17773,00:04:55.47,00:04:56.22,0
D2/P01_02,17729,17818,00:04:55.49,00:04:56.98,1
D2/P01_02,17779,17976,00:04:56.32,00:04:59.60,4
D2/P01_02,17980,18027,00:04:59.67,00:05:00.45,1
D2/P01_02,18031,18076,00:05:00.52,00:05:01.27,0
D2/P01_02,18088,18328,00:05:01.47,00:05:05.47,4
D2/P01_02,18334,18495,00:05:05.57,00:05:08.25,4
D2/P01_02,18546,18670,00:05:09.10,00:05:11.17,1
D2/P01_02,18556,18601,00:05:09.27,00:05:10.02,0
D2/P01_02,18603,19149,00:05:10.05,00:05:19.15,4
D2/P01_02,19170,19455,00:05:19.50,00:05:24.25,4
D2/P01_02,19455,19620,00:05:24.25,00:05:27.00,1
D2/P01_02,19504,19632,00:05:25.07,00:05:27.20,0
D2/P01_02,19998,20043,00:05:33.31,00:05:34.06,0
D2/P01_02,20571,20826,00:05:42.85,00:05:47.10,4
D2/P01_02,20928,21138,00:05:48.80,00:05:52.30,4
D2/P01_02,20942,21540,00:05:49.04,00:05:59.01,4
D2/P01_02,21582,21931,00:05:59.71,00:06:05.53,4
D2/P01_02,21892,22048,00:06:04.88,00:06:07.48,4
D2/P01_02,22054,22603,00:06:07.58,00:06:16.73,4
D2/P01_02,22662,22738,00:06:17.71,00:06:18.97,2
D2/P01_02,23001,23225,00:06:23.35,00:06:27.09,4
D2/P01_02,23225,23601,00:06:27.09,00:06:33.36,4
D2/P01_02,23607,24447,00:06:33.46,00:06:47.45,4
D2/P01_02,24256,24450,00:06:44.28,00:06:47.51,4
D2/P01_02,24456,24784,00:06:47.61,00:06:53.07,4
D2/P01_02,24789,24947,00:06:53.16,00:06:55.79,4
D2/P01_02,24809,25074,00:06:53.49,00:06:57.91,4
D2/P01_02,25059,25171,00:06:57.65,00:06:59.53,2
D2/P01_02,25159,25464,00:06:59.32,00:07:04.40,4
D2/P01_02,25663,25842,00:07:07.73,00:07:10.71,4
D2/P01_02,25828,26445,00:07:10.47,00:07:20.76,4
D2/P01_02,26687,26757,00:07:24.79,00:07:25.95,1
D2/P01_02,26757,26839,00:07:25.95,00:07:27.33,0
D2/P01_02,27070,27205,00:07:31.18,00:07:33.43,1
D2/P01_02,27322,27727,00:07:35.38,00:07:42.13,0
D2/P01_02,27828,27948,00:07:43.80,00:07:45.80,2
D2/P01_02,27949,28039,00:07:45.83,00:07:47.33,1
D2/P01_02,28087,28165,00:07:48.13,00:07:49.43,0
D2/P01_02,28386,28531,00:07:53.11,00:07:55.52,0
D2/P01_02,28554,28600,00:07:55.91,00:07:56.68,2
D2/P01_02,28620,28866,00:07:57.01,00:08:01.11,1
D2/P01_02,29241,29318,00:08:07.35,00:08:08.64,0
D2/P01_02,29340,29586,00:08:09.00,00:08:13.10,7
D2/P01_02,29592,29652,00:08:13.20,00:08:14.20,1
D2/P01_03,16,126,00:00:00.27,00:00:02.11,2
D2/P01_03,696,787,00:00:11.61,00:00:13.12,2
D2/P01_03,814,873,00:00:13.57,00:00:14.56,0
D2/P01_03,891,940,00:00:14.86,00:00:15.67,0
D2/P01_03,1012,1078,00:00:16.87,00:00:17.98,1
D2/P01_03,1112,1155,00:00:18.54,00:00:19.25,0
D2/P01_03,1486,1555,00:00:24.77,00:00:25.93,1
D2/P01_03,1495,1552,00:00:24.93,00:00:25.87,1
D2/P01_03,1641,1738,00:00:27.36,00:00:28.98,0
D2/P01_03,2285,2545,00:00:38.09,00:00:42.42,0
D2/P01_03,2740,2862,00:00:45.67,00:00:47.70,2
D2/P01_03,2881,2955,00:00:48.03,00:00:49.25,0
D2/P01_03,3045,3096,00:00:50.75,00:00:51.60,1
D2/P01_03,3102,3177,00:00:51.70,00:00:52.95,0
D2/P01_03,3340,3457,00:00:55.68,00:00:57.63,2
D2/P01_03,3472,3886,00:00:57.87,00:01:04.78,7
D2/P01_03,4175,4270,00:01:09.59,00:01:11.17,2
D2/P01_03,4276,4326,00:01:11.27,00:01:12.11,1
D2/P01_03,4578,4623,00:01:16.30,00:01:17.05,2
D2/P01_03,4700,4761,00:01:18.34,00:01:19.35,0
D2/P01_03,4910,4956,00:01:21.84,00:01:22.60,1
D2/P01_03,5000,5053,00:01:23.34,00:01:24.22,2
D2/P01_03,5114,5243,00:01:25.24,00:01:27.39,0
D2/P01_03,5541,5700,00:01:32.35,00:01:35.01,1
D2/P01_03,5700,5836,00:01:35.01,00:01:37.28,2
D2/P01_03,6230,6531,00:01:43.84,00:01:48.85,7
D2/P01_03,6459,6762,00:01:47.66,00:01:52.70,7
D2/P01_03,6800,6879,00:01:53.34,00:01:54.65,1
D2/P01_04,6,182,00:00:00.11,00:00:03.04,0
D2/P01_04,172,306,00:00:02.87,00:00:05.10,1
D2/P01_04,369,406,00:00:06.15,00:00:06.77,0
D2/P01_04,621,846,00:00:10.36,00:00:14.11,1
D2/P01_04,1134,1209,00:00:18.91,00:00:20.16,2
D2/P01_04,1180,1362,00:00:19.68,00:00:22.71,1
D2/P01_04,1544,1840,00:00:25.74,00:00:30.67,0
D2/P01_04,2239,2328,00:00:37.33,00:00:38.81,0
D2/P01_04,2481,2527,00:00:41.36,00:00:42.13,0
D2/P01_04,2530,2668,00:00:42.17,00:00:44.47,7
D2/P01_04,2716,2808,00:00:45.27,00:00:46.81,2
D2/P01_04,2814,3144,00:00:46.91,00:00:52.41,4
D2/P01_04,3150,3369,00:00:52.51,00:00:56.16,4
D2/P01_04,3439,3760,00:00:57.32,00:01:02.67,4
D2/P01_04,3810,4032,00:01:03.51,00:01:07.21,0
D2/P01_04,4119,4278,00:01:08.65,00:01:11.30,4
D2/P01_04,4157,4307,00:01:09.29,00:01:11.79,4
D2/P01_04,4787,4922,00:01:19.79,00:01:22.04,0
D2/P01_04,4928,5108,00:01:22.14,00:01:25.14,2
D2/P01_04,5122,5167,00:01:25.37,00:01:26.12,0
D2/P01_04,5180,5436,00:01:26.34,00:01:30.61,7
D2/P01_04,5874,6021,00:01:37.91,00:01:40.35,1
